;question;answer;question_index;answer_reformulate;answer_index;document_index;question_reformulate
78;What is the condition for the Hotel to honour a guest's request?;"
The Hotel will honour your request as long as availability permits, duly informing the
guest who requested it, and in the case of agreement between the parties, they may
agree to a new occupancy status of the accommodation units, which should be
reflected in the admission document.";78;"[""':\n\nThe Hotel will accommodate your request as long as there is availability, notifying the guest who made it, and upon mutual agreement, they can agree to a new occupancy arrangement, which must be noted on the registration form "", '\nWe will honour your reservation if we have space available, keeping the guest informed, and provided both parties are in agreement, they may decide on a revised accommodation schedule ', '\nIf availability permits, we will confirm your request, informing the guest who made it, and subject to mutual consent, they can settle on a new arrangement for occupying the rooms ', '\nWe will do our best to honour your request if there is space available, keeping the guest informed, and provided both parties agree, they may choose a revised occupancy plan ', '\nThe Hotel will endeavour to meet your needs if we have vacancies, notifying the guest who requested it, and upon mutual consent, they can decide on a new arrangement for occupying the rooms ', '\nProvided there is availability, we will notify the guest of our decision, and subject to agreement between the parties, they may choose a revised occupancy plan ', '\nThe Hotel reserves the right to confirm your request if space allows, keeping the guest informed, and provided both parties agree, they can decide on a new arrangement for occupying the rooms ', '\nIf availability permits, we will keep you informed of our decision, and subject to mutual consent, the guest may choose a revised occupancy plan ', '\nWe will review your request and notify the guest if space is available, and upon mutual agreement, they can decide on a new arrangement for occupying the rooms ', '\nThe Hotel will consider honouring your request if we have vacancies, keeping the guest informed, and provided both parties agree, they may choose a revised occupancy plan ', '']";75;9;"["" Is there a particular protocol that the hotel follows when accommodating a customer's request "", "" Under what conditions will the hotel guarantee a guest's demands "", "" What are the stipulations for the hotel to honour a guest's wishes "", ' Are there certain criteria that a guest must meet before their request can be fulfilled by the hotel ', "" In what situations will the hotel agree to grant a guest's petition "", "" What needs to happen in order for the hotel to comply with a guest's requirements "", "" Under what circumstances will the hotel validate a guest's demand "", ' Is there a particular standard that a guest must adhere to before the hotel can honour their request ', ' What are the stipulations that a guest must fulfill in order for the hotel to confirm their preferences ', '']"
79;What is the consequence of staying beyond the agreed time of occupation?;"
Any extension of the time of occupation to that described, without prior
agreement, will result in the obligation to pay for one day more.";79;['\nAny prolonged occupancy exceeding the designated duration incurs a supplementary charge ', '\nExceeding the allotted time frame without authorization triggers an extra fee ', '\nOccupying the premises beyond the agreed-upon period attracts an additional cost ', '\n Failure to vacate on schedule leads to a penalty for one more day ', '\nProlonged stay after the termination date generates an additional daily bill ', '\nGoing over the specified time without consent adds a surcharge for one more day ', '\nLeaving later than scheduled necessitates payment for another day ', '\nExceeding the set timeframe prompts an extra fee for continued occupation ', '\nContinued occupancy past the agreed-upon deadline incurs a penalty charge ', ''];76;9;"['\nWhat happens when you exceed the designated stay duration? ', '\nWhat are the outcomes of lingering past the scheduled check-out time? ', ""\nHow does overstaying impact one's privileges and arrangements? "", '\nWhat penalties arise from failing to vacate on schedule? ', '\nWhat consequences befall individuals who linger beyond their permitted occupancy period? ', '\nWhat repercussions occur when someone overstays their welcome? ', '\nHow does extending your stay beyond the agreed-upon timeframe affect you? ', '\nWhat happens if one exceeds the stipulated duration of occupation or residency? ', '\nWhat are the results of persisting in a location after the designated time for departure has passed?']"
80;What could happen to a client who fails to comply with the contracted number of days of stay?;"
Notwithstanding the above, the client will not be able to extend, without
agreement from the Hotel, the contracted number of days of stay, due to the serious
damage that this could cause for other clients with reservations. The Hotel staff has the
power to request help from the authority to evict clients who fail to comply with the
above.";80;"[' \nThe client is not permitted to exceed contracted duration without hotel consent ', ' \nGuests are prohibited from extending stay without prior agreement from the establishment ', ' \nDue to potential harm, the client cannot increase stay period without hotel approval ', ' \nClient will not be allowed to prolong stay unless they receive explicit permission ', ' \nHotel rules dictate that guests cannot extend their stay without authorization ', "" \nThe client will not be permitted to exceed contracted duration due to other guests' rights "", ' \nGuests are restricted from extending stay beyond agreed dates without consent ', ' \nAny attempt by the client to extend stay beyond agreement will result in severe penalties ', ' \nThe hotel reserves the right to refuse any attempts by clients to prolong their stay ', '']";77;9;"["" \nIf a consumer's lodging period surpasses the stipulated duration, what repercussions might occur "", ' \nWhat happens if a patron stays beyond the designated time frame specified in their contract ', ' \nCan a client face penalties if they fail to vacate after the agreed number of nights has passed ', ' \nWould there be any repercussions for a guest who overstays their welcome by more than the contracted period ', "" \nIf a consumer's stay runs longer than the agreed duration, what would happen next "", "" \nCould there be any negative consequences for a patron who fails to comply with their lodging agreement's time frame "", ' \nWhat are the possible outcomes if a client stays beyond the stipulated number of days as per their contract ', ' \nCan a guest face repercussions if they fail to check out after the agreed duration has expired ', "" \nIf an individual's stay exceeds the contracted period, what might happen next in terms of contractual obligations "", '']"
81;What is the hotel's policy if a client leaves the room before the scheduled check-out time?;"
In the event that the client leaves the room on the day of departure prior to the
time set for the Check-Out, there will be no refund for the total amount of the stay. If the
client reduces, in whole or in part, the number of guests on the reservation, it is the Hotel's
decision whether or not to grant a refund, though in the case that the room has been
indicated as non-refundable or similar, there will be a charge of the full amount of the
booking.";81;"[' \nIf a client departs ahead of schedule on their departure date, no reimbursement will be made ', ' \nUpon premature departure by the customer prior to scheduled checkout time, a total stay refund is not guaranteed ', ' \nGuests who leave early will not receive a full refund for their entire stay ', ' \nIn the case where the guest leaves before check-out, there will be no compensation provided ', ""\nIf the client departs prematurely from the accommodation, they won't be eligible for a refund "", '\nUpon exit of the premises prior to scheduled checkout time, guests will not receive a total stay refund ', '\nNo reimbursement will be made in cases where the client exits the premises ahead of schedule ', ' \nGuests who vacate their room early will not receive compensation in the form of a full refund ', '\nIn instances where the guest leaves before check-out time, a total stay refund is not guaranteed ', '']";78;9;"['What happens when patrons vacate their accommodations early?\n\n', 'How does the lodging establishment handle unscheduled departures?\n\n', 'Can you outline the protocol for clients terminating their stay ahead of schedule?\n\n', 'Are there any penalties associated with premature check-out?\n\n', ""What is the hotel's stance on guests leaving before the designated check-out time?\n\n"", 'Is there a specific procedure in place for early departure?\n\n', 'How does the establishment manage unanticipated departures?\n\n', 'Can you detail the policy regarding guest departures prior to scheduled check-out?\n\n', 'What measures are taken when clients terminate their stay without notice?']"
82;What is the maximum amount of time a guest can be absent before the hotel considers the contract suspended or terminated?;"When guests are absent for more than seventy-two hours without prior notice, the
Hotel may deem the contract of accommodation to be suspended or terminated, and
proceed to collect the luggage in accordance with article 18 of these Regulations,
except in the case in which the actual value of the guest's belongings does not
guarantee the amount of the bill.";82;"[' Guests failing to notify us about their extended absence for 72 hours or more may lead to cancellation of our agreement and removal of their belongings ', "" In case guests don't show up for over three days without a heads-up, we'll consider this a breach of contract and will be collecting their stuff "", "" If you're not checking out within the allowed time frame (72 hours) without notice, we can cancel your stay and take your luggage "", "" We reserve the right to consider your stay cancelled if you don't show up for more than 3 days without telling us "", "" In cases where guests are absent for over three days without informing us, our agreement may be considered voided and we'll have to collect their belongings "", "" If a guest doesn't return after 72 hours of check-in without prior notice, we will treat this as an end to the contract and take your luggage "", "" When you don't notify us about your absence for more than three days, your stay with us may be cancelled, and we will remove your belongings "", "" In cases where guests are absent for more than 3 days without letting us know, we'll cancel our agreement and have to collect their stuff""]";79;9;[' \nHow many days of absence constitute grounds for severing ties with a hotel patron ', ' \nAt what point does extended absences by a hotel occupant become cause for cancellation ', ' \nWhen does an absent hotel guest trigger termination of services ', ' \nFor how long must a hotel stay vacant to be considered invalid or cancelled ', ' \nHow many consecutive nights of non-attendance justify revoking a hotel room contract ', ' \nWhat duration of unexplained absence prompts hotel management to cancel bookings ', ' \nCan prolonged absences by guests justify suspension or termination of contracts ', ' \nAt what time frame does an unaccounted-for guest become cause for terminating service ', ' \nFor how long must a guest remain absent before the hotel considers their stay void ', '']
83;How long must a guest be absent before the hotel can terminate or suspend their stay?;"
Under these circumstances the Hotel may terminate or suspend the stay with the
absence of the guest for more than twenty-four hours. In the event of the death of the
occupant of a room, their heirs or representatives will be responsible for paying the
resulting costs, including if necessary the redecoration and disinfection of the room and
the replacement of linens and equipment.";83;"[""\n\nIn the event of an occupant's passing, their estate will be liable for outstanding charges "", '\n\nIf a guest fails to check-in after twenty-four hours, the Hotel may terminate stay ', '\n\nUpon the death of a room occupant, heirs must cover all associated costs ', '\n\nThe Hotel reserves the right to cancel bookings due to prolonged absences ', '\n\nGuests who pass away in their room will leave estate responsible for outstanding fees ', '\n\nIf a guest fails to check-in within twenty-four hours, stay may be terminated ', ""\n\nIn case of an occupant's death, heirs or representatives will cover all resulting costs "", '\n\nThe Hotel has the right to cancel bookings due to extended periods of guest absence ', '\n\nUpon the passing of a room occupant, their estate will be held liable for any outstanding charges']";80;9;"["" \nWhat is the maximum time a guest can be away from their accommodation before it's considered abandoned "", "" \nAt what point can a hotel lawfully end a customer's stay due to non-attendance "", ' \nWhen must a traveller return to their place of residence or risk losing their booking ', ' \nHow many days can a person be absent from their room without incurring penalties ', ' \nWhat is the minimum duration for which a guest must be absent before the hotel can reassign their accommodation ', "" \nCan a customer's stay be terminated if they fail to check-in within a certain timeframe "", "" \nWhen does a hotel have the right to cancel a guest's booking due to prolonged non-appearance "", "" \nAt what point does a guest's absence justify the hotel's decision to terminate their agreement "", "" \nHow long can a person remain unaccounted for in a lodging establishment before it's considered reasonable to repossess their room "", '']"
84;What is the reason for not permitting guests who exceed the room capacity to stay?;"
As a general rule, persons who exceed the contracted room capacity are not
permitted to stay.";84;[' Exceeding the agreed-upon guest limit is strictly prohibited.\n', ' Overcrowding is not tolerated in our accommodations.\n', ' Those staying must adhere to the designated guest count.\n', ' The room capacity must not be exceeded under any circumstances.\n', ' Occupancy above the specified number is not permitted to stay.\n', ' Guests exceeding the maximum allowed will be politely requested to depart.\n', ' Staying with more than the allotted guests is strictly forbidden.\n', ' Any unapproved occupants will be required to vacate the premises.\n', ' Exceeding the predetermined guest count will result in eviction.'];81;9;[' In what way do establishments justify denying overnight stays to individuals exceeding the designated headcount per unit?\n\n', ' Why does management refuse to accommodate patrons whose numbers surpass the maximum allowable for a specific room or area?\n\n', ' On what basis do lodgings prevent guests exceeding the room capacity from staying overnight?\n\n', ' What reasoning underlies the decision not to allow visitors that exceed the permitted number of residents to spend the night on the premises?\n\n', ' In what manner do establishments justify refusing to accommodate patrons whose numbers surpass the maximum allowable for a specific room or area?\n\n', ' Why does management turn away guests who exceed the occupancy limit for their designated room or unit?\n\n', ' What justification is offered by establishments for prohibiting overnight stays to individuals exceeding the designated headcount per unit?\n\n', ' On what grounds are visitors that exceed the room capacity refused permission to stay on the premises?\n\n', ' Why do lodgings prevent patrons whose numbers surpass the maximum allowable from spending the night within a specific room or area?']
85;What is the maximum number of people allowed in a room booked as a triple?;"
Consequently, two people will not be permitted to stay in a double room that has
been contracted as a single. Similarly, no more than two people will be allowed to stay
in a double room or suite, nor more than three in a room booked as a triple.";85;"[' Accordingly, it is strictly forbidden for two individuals to occupy a double room that has been reserved as a single occupancy.\n', ' No person shall be allowed to stay in a double room or suite if there are more than two people present.\n', ' In all cases, not more than two guests will be permitted to reside in a double room or suite.\n', ' Two persons will not be granted permission to occupy the same double room that was reserved as single occupancy.\n', ' It is strictly prohibited for three or more individuals to stay in a triple room without prior authorization.\n', "" A maximum of two people will be allowed to stay in any given double room, regardless of whether it's booked as a single or double occupancy.\n"", ' In no instance shall more than three guests be permitted to reside in a triple room that was originally contracted for the same purpose.\n', ' Only two individuals will be allowed to occupy the space designated as a double room that was initially reserved for a solo guest.\n', ' Any group larger than three people will not be granted permission to stay in the triple room unless prior arrangement has been made with management.\n', "" No more than two persons shall be permitted to reside in any given suite or double room, regardless of whether it's booked as a single or multiple occupancy.""]";82;9;"[' How many individuals are allowed to occupy a space reserved as a triple?\n', ' In what quantities can one expect to fill a space designated as a triple booking?\n', ' At what capacity is a triple-booked area considered fully occupied?\n', "" What's the maximum number of people that can be accommodated in a room booked under triple occupancy?\n"", ' How many people are allowed to stay in a room reserved for three, at most?\n', "" In a scenario where three is the base unit of occupancy, what's the highest possible headcount?\n"", "" For a space designated as having three as its minimum occupancy requirement, what's the maximum number of individuals that can be accommodated?\n"", "" What's the upper limit on the number of people who can inhabit a space reserved for three occupants?\n"", ' At what point does a room booked under triple-occupancy reach full capacity in terms of individual headcount?']"
86;What is the maximum number of people allowed in a room?;"
For safety reasons a maximum of four people are allowed to a room, or where
appropriate, the maximum number according to the room format and type of
reservation.";86;['\nDue to safety concerns, groups exceeding four people per room are not permitted, ', '\nFor security purposes, no more than four guests may occupy a given room, ', '\nAccording to safety protocols, the maximum number of individuals allowed in a room is four, ', '\nIn order to ensure safety, only a maximum of 4 visitors per room will be admitted, ', '\nA maximum of four people are permitted in each room for security reasons, ', '\nSafety regulations dictate that no more than four guests can occupy a room, ', '\nThe recommended occupancy limit for rooms is four individuals, ', '\nTo prevent overcrowding and ensure safety, the maximum number of visitors per room is set at 4, ', '\nFor the sake of safety and comfort, rooms are restricted to a maximum of four occupants, ', ''];83;9;"["" To what extent does a given room's occupancy have limitations placed upon it?\n\n"", ' How many human beings are considered too many for a single room to accommodate?\n\n', ' What is the numerical value that denotes the maximum acceptable number of people within a confined area?\n\n', "" At what point does a building's interior become overcrowded, necessitating evacuation or other safety measures?\n\n"", ' In what circumstances would authorities intervene due to an excessive accumulation of individuals in one space?\n\n', ' What is the specific count of human beings beyond which local regulations dictate that alternative accommodations be made available?\n\n', "" To what maximum extent may a room's internal area be filled without compromising public health and safety standards?\n\n"", ' Under what conditions might authorities impose restrictions on the number of people permitted within a designated space due to concerns about fire codes or emergency preparedness?\n\n', ' What is the highest permissible number of human beings that can lawfully occupy any given physical structure?']"
87;What is the maximum number of persons the hotel is willing to accommodate in a room?;"
Otherwise, the Hotel reserves the right to charge the fixed rate for the actual
number of persons using the room, and at the same time put an immediate end to the
client’s stay.";87;[' \nHotel has the power to enforce base rate per head in use plus cancel reservation at once ', ' \nRight is reserved by hotel to bill for true number of guests occupying room and evict them without notice ', ' \nThe hotel can charge guest the fixed price for people who have been staying, then ask them to leave ', ' \nHotel retains authority to terminate visit on short notice and bill at a higher rate based on actual use ', ' \nIf occupancy exceeds initial agreement, hotel may charge accordingly & cancel stay immediately ', ' \nWe reserve the right to impose base rate per person using room plus cancel your reservation ', ' \nIn case of excess occupants, we can terminate stay forthwith and bill accordingly ', ' \nHotel retains authority to enforce higher tariff for true number of people staying in room ', ' \nIf actual occupancy exceeds agreed-upon number, hotel may terminate visit & charge more ', ''];84;9;"[""What's the highest occupancy rate for each guest chamber?\n\n"", 'To what extent does the hotel permit cohabitation within its rooms?\n\n', 'Can the accommodations accommodate multiple people at one time?\n\n', 'Is there a maximum number of guests allowed per sleeping area?\n\n', 'What is the capacity for human inhabitants in each type of lodging?\n\n', 'How many individuals are permitted to share a single suite?\n\n', 'To what extent does the hotel support communal living arrangements within its rooms?\n\n', 'Are there any limitations on the quantity of people that can stay together in one room?\n\n', 'Is there an upper bound on the number of people allowed per private quarters?']"
88;Is a baby cot available for a room with an infant of 0 to 2 years old?;"Guests staying with infants of 0 to 2 years old may request, subject to availability,
a baby cot at no additional cost. The maximum number of baby cots in a room is one.";88;['\nWe offer free baby beds for children under two years, subject to availability ', '\nGuests with babies up to two years old can request a crib at no extra charge, if available ', '\nChildren under three years receive a complimentary playpen on a first-come, first-served basis ', '\nBabies aged 0-2 years may be provided with a baby bed, subject to room availability and without additional fee ', '\nOne baby cot per room is available free of charge for infants up to two years old ', '\nWe offer complimentary cribs for children under three years, subject to availability ', '\nInfants aged 0-2 years can request a playpen at no extra cost if available ', '\nA baby bed for children up to two years may be provided on a first-come basis and at no additional charge ', '\nGuests with infants from birth to two years old may obtain a crib, subject to availability, without extra fee ', ''];85;9;[' Does a bassinet exist in a space designed for a young child of 0-2 years old?\n', ' Can I find a cradle available in a room with an infant under the age of 3?\n', ' Is there a sleeping place specifically for babies from 0 to 24 months available?\n', ' Are cots readily available for a lodging accommodating infants aged 0-2 years?\n', ' Does this hotel provide a crib or cot for a baby aged 0-2 years old in its rooms?\n', ' Am I able to find a bed for my infant of 0-2 years age that is included in the room price?\n', ' Is there an option for a baby cot available in every single one of your rooms?\n', ' Does this room come with a baby sleeping place suitable for infants aged 0-2 years old?\n', ' Can I reserve a space that includes a crib for my infant who is 0 to 24 months old?']
89;Can bedside cots be confirmed by the accommodation on the same day as the accommodation request?;"
Bedside cots are available on request and must be confirmed by the accommodation.";89;[' Cribs may be obtained if requested ', ' Cots for infants are supplied on request ', ' Infants cribs can be arranged ', ' Baby beds can be made available ', ' Bedding for babies is available on request ', ' Cot beds can be set up in rooms ', ' Child beds are available subject to availability ', ' Infant beds can be arranged with the accommodation ', ' Cribs for babies are available if needed ', ' Toddler beds are available on a first come basis'];86;9;['Will it be possible to guarantee an extra bed in a room upon arrival?\n', 'Can we arrange a cot for a child on the same day as accommodation is requested?\n', 'Is it feasible to provide confirmation of additional beds on short notice?\n', 'Will a request for extra bedding be fulfilled immediately upon receipt?\n', 'Can bedside cots be confirmed by accommodation staff within the same day?\n', 'Are last-minute requests for additional sleeping arrangements guaranteed to be met?\n', 'On what basis can we confirm the availability of extra beds at time of booking?\n', 'Is there any way to verify the provision of an extra bed on short notice?\n', 'Will confirmation of a cot for a child be provided promptly upon request?']
90;"Is the use of an additional bed free of charge? 
";"One child aged 2 or over or one adult can stay in an extra bed. The use of an
additional or rollaway bed will carry an additional cost and be available only in double
rooms, and always at the request of the individual user. In the event that the bed has not
been requested in advance, the Hotel reserves the right to request an extra reservation
in the event that the establishment does not have the requested extra bed. Such
additional bed can only be occupied by one person, one being the maximum number
of extra beds in the room.";90;"[' One adult or toddler can utilise a supplementary bed ', ' A single adult or child aged two plus can occupy a rollaway bed ', ' An extra cot or bed for one person only is allowed per double room ', ' In the event of extra bedding not being requested beforehand, the establishment reserves the right to request further reservation ', ' Additional bedding will incur an additional charge and must be pre-ordered ', ' One person, either adult or child, can occupy an extra fold-out bed ', "" The hotel may demand a supplementary booking if the extra bed isn't reserved in advance "", ' A maximum of one single extra bed is allowed per double room occupancy ', '']";87;9;[' Does adding another person to the room incur a fee?\n', ' Are there any supplementary charges for having an extra occupant?\n', ' Do you have a policy on free-of-charge guest accommodation?\n', ' Can I bring someone else without incurring additional expenses?\n', ' Is providing an additional bed at no charge a standard practice?\n', ' Am I entitled to a complimentary extra bed, if needed?\n', ' Does the provision of another sleeping space come with no added cost?\n', ' May I have another person stay overnight without paying extra?\n', ' Is there a surcharge for using an extra bed in your establishment?']
91;" Who is allowed to stay in an extra bed according to the hotel's policy? 
";"One child aged 2 or over or one adult can stay in an extra bed. The use of an
additional or rollaway bed will carry an additional cost and be available only in double
rooms, and always at the request of the individual user. In the event that the bed has not
been requested in advance, the Hotel reserves the right to request an extra reservation
in the event that the establishment does not have the requested extra bed. Such
additional bed can only be occupied by one person, one being the maximum number
of extra beds in the room.";91;"[' One adult or toddler can utilise a supplementary bed ', ' A single adult or child aged two plus can occupy a rollaway bed ', ' An extra cot or bed for one person only is allowed per double room ', ' In the event of extra bedding not being requested beforehand, the establishment reserves the right to request further reservation ', ' Additional bedding will incur an additional charge and must be pre-ordered ', ' One person, either adult or child, can occupy an extra fold-out bed ', "" The hotel may demand a supplementary booking if the extra bed isn't reserved in advance "", ' A maximum of one single extra bed is allowed per double room occupancy ', '']";87;9;"['\nWho has permission to use temporary sleeping accommodations ', '\nAccording to hotel regulations, who gets authorization for additional overnight quarters ', '\nWho is authorized to utilize supplementary sleeping facilities ', '\nWhat visitors are entitled to occupy an extra bed or cot ', ""\nIn accordance with hotel policy, which guests can stay in a guest room's supplementary bedding "", '\nWho has permission from the hotel to use temporary accommodation beyond standard occupancy ', '\nWhat individuals are allowed to remain overnight in a supplemental sleeping arrangement ', '\nWho has been granted approval by the hotel for additional overnight accommodations ', ""\nWhat visitors may occupy an extra bed or cot as per the hotel's rules and regulations "", '']"
92; What is the maximum number of extra beds allowed in a room?;"One child aged 2 or over or one adult can stay in an extra bed. The use of an
additional or rollaway bed will carry an additional cost and be available only in double
rooms, and always at the request of the individual user. In the event that the bed has not
been requested in advance, the Hotel reserves the right to request an extra reservation
in the event that the establishment does not have the requested extra bed. Such
additional bed can only be occupied by one person, one being the maximum number
of extra beds in the room.";92;"[' One adult or toddler can utilise a supplementary bed ', ' A single adult or child aged two plus can occupy a rollaway bed ', ' An extra cot or bed for one person only is allowed per double room ', ' In the event of extra bedding not being requested beforehand, the establishment reserves the right to request further reservation ', ' Additional bedding will incur an additional charge and must be pre-ordered ', ' One person, either adult or child, can occupy an extra fold-out bed ', "" The hotel may demand a supplementary booking if the extra bed isn't reserved in advance "", ' A maximum of one single extra bed is allowed per double room occupancy ', '']";87;9;[' How many supplementary bunks can be accommodated in a standard lodging space ', ' What is the maximum supplementary bed capacity for each individual bedroom ', ' In what manner are supplementary slumber facilities limited within residential accommodations ', ' Are there any specific limits placed on the quantity of supplemental beds allowed per room ', ' Up to how many additional resting places can be installed within a typical sleeping area ', ' Can a designated number of extra sleeping surfaces be added to an existing bedchamber ', ' To what extent are supplementary bedding areas governed in terms of quantity ', ' What is the maximum number of supplementary slumbering spaces that may be present within a standard bedroom ', ' Is there a prescribed limit on the total count of additional resting facilities permitted per residential unit ', '']
93;Is it a requirement for hotels to obtain prior consent from guests before allowing visitors to stay in their rooms?;"
No person has the right to give accommodation to another without the prior
consent of the hotel, and if this is given, their movements must be recorded in the Hotel
Register.";93;"[' No one can accommodate another person without\nauthorization ', ' Nobody has the right to offer shelter to someone else unless they have\nexpress permission ', "" It's not permissible for any individual to offer accommodation to\nanother without prior consent "", ' The provision of accommodation to others requires\nexplicit authorization ', ' Any lodging offered to an individual must be authorized in\nadvance ', ' No one can provide a place to stay for another person without their explicit\npermission ', ' The right to provide shelter is contingent upon receiving express approval\n', "" It's not lawful to offer accommodation to someone else unless it's been pre-authorized "", '\nAny form of accommodation provided to another requires prior written consent']";88;9;"[' Do hotels need explicit consent from guests before permitting friends or family to use their guest rooms ', "" Are there regulations governing hotel staff's right to grant guestroom entry without first consulting the registered occupant "", ' Should hotels obtain prior approval from guests for overnight stays by visitors ', ' Must hotel employees receive advance permission from guests before allowing acquaintances to share their accommodations ', "" Can hotels legally permit someone else to occupy a room rented under a guest's name "", ' Do hotels need consent from room renters to admit people who are not on the official reservation list ', ' Are there laws dictating that hotels must obtain prior approval from guests for overnight stays by non-registered visitors ', ' Must hotel management secure permission from registered occupants before permitting other individuals to stay in their rooms ', '']"
94;Can occasional visitors be allowed access to the rooms at the Hotel?;"
The Hotel reserves the right to admit occasional visitors and under no
circumstances will they be allowed access to the rooms. If the user wishes to receive visits,
the Hotel has spaces available for this purpose.";94;"[' \nThe hotel allows guests to have outside friends visit them, but under no conditions will they be granted access to private quarters ', ' \nVisitors may accompany clients, though entry to the room is strictly forbidden ', ' \nOccasional guests are allowed, but access to rooms is strictly prohibited ', ' \nOutside parties may join the resident guest in public areas, though not permitted in personal spaces ', ' \nGuests have the option of having outside visitors, however they will be kept out of the rooms ', ' \nThe hotel allows for occasional company, yet prohibits entry into private quarters ', ' \nVisitors are allowed to accompany clients, but entry into the room is strictly forbidden ', ' \nClients can have outside guests visit them in public areas, though not permitted in their own space ', "" \nOutside individuals may accompany clients, however will be denied access to the guest's quarters "", '']";89;9;"[' Are transient guests granted permission to enter hotel suites ', ' Can outsiders be given clearance for access to hotel bedrooms ', ' May non-guests be allowed admittance to hotel guestrooms ', ' Can non-paying individuals be given access to hotel rooms ', ' Would it be acceptable to permit people not staying at the hotel to enter their rooms ', ' Could occasional passersby be granted permission to enter hotel accommodations ', "" Are day-trippers permitted entry to the hotel's guest quarters "", ' Can visitors who are not registered as guests be allowed into hotel rooms ', ' Is it possible for outsiders to gain access to hotel bedrooms on a one-time basis ', '']"
95;What are the consequences if a hotel guest fails to comply with hotel management rules?;"
Should a user fail to comply, the Hotel Management reserves the right to order the
immediate departure of the visitor.";95;"[' In case of non-compliance, guests may be requested to leave the hotel ', ' Failure to observe rules will result in immediate eviction ', ' If users fail to comply, they may be required to check out immediately ', ' Non-adherence to guidelines can lead to instant departure orders ', "" In the event of a guest's non-compliance, management reserves the right to request their immediate exit "", ' Guests who refuse to cooperate will be required to leave the hotel premises immediately ', ' Management reserves the right to demand the instant departure of any non-cooperative visitor ', ' If a user does not comply with policies, they may be asked to vacate the property immediately ', ' Non-compliance can result in the immediate eviction of the guest from the hotel ', '']";90;9;"['What repercussions arise when an individual neglects to adhere to hotel policies?\n', ""In what manner does a hotel's guest policy come into play when someone disregards its stipulations?\n"", 'How are the rights of hospitality establishments protected when guests fail to comply with their guidelines?\n', 'What would happen if someone refused to abide by the rules and regulations set forth by a hotel?\n', 'Are there any consequences for individuals who choose not to follow the policies put in place by hotels?\n', 'In the event of non-compliance, what are the repercussions for those staying at hotels?\n', 'How does non-adherence to hotel rules impact the overall guest experience?\n', 'What happens when guests fail to cooperate with hotel staff and their guidelines?\n', ""Can a hotel's policies be enforced if its guests refuse to comply?""]"
